,cc_b3m1
1166,-0.0619458948771161
1167,0.0554073419117298
1168,-0.053403409275377456
1169,-0.30396447373507307
1170,-0.3064762463007966
1171,0.01679665894054594
1172,-0.04027918686225096
1173,0.33844269821923234
1174,-0.5099963365420397
1175,0.01739865063949786
1176,0.0449997680840335
1177,0.0899786508422622
1178,-0.27932329110907705
1179,-0.06997902617486051
1180,0.006847658980314364
1181,0.08843046256057718
1182,-0.38025387853979
1183,-0.3017311248021173
1184,-0.2847627717736749
1185,-0.1374518720880218
1186,-0.13550739152869262
1187,-0.03568702728005668
1188,-0.24673864040652838
1189,-0.35511829616739377
1190,-0.15523591014602012
1191,0.0029633811882643357
1192,-0.005427623565122275
1193,-0.01607806490190633
1194,-0.16272310785477373
1195,0.07654825915216001
1196,0.3647598384050319
1197,-0.34960521607034956
1198,-0.16685860731533886
1199,-0.16076564557740447
1200,-0.27313909975579165
1201,-0.1727064812340391
1202,-0.021163089901918397
1203,0.20200459490678924
1204,0.1145512883821116
1205,-0.13639792571576592
1206,0.23228711808225455
1207,-0.24277465569649337
1208,-0.2584895995064631
1209,0.03963457379304813
1210,-0.009349199490321425
1211,0.06068015833213458
1212,-0.20639229332669728
1213,-0.21363690469427254
1214,-0.21272695679386544
1215,-0.09917236048048572
1216,0.22656158311693275
1217,0.24363472436137457
1218,-0.16687131601310234
1219,0.10570527411623765
1220,0.05085537117209249
1221,-0.17386365504200185
1222,-0.1474156367571826
1223,-0.20607133312928916
1224,-0.23654555936833788
1225,0.054380931611994754
1226,0.0013308800860780678
1227,0.02574800554886636
1228,-0.2023623983546834
1229,0.24138579806031224
1230,0.10493283696920841
1231,0.07470453366061491
1232,-0.17151340368772416
1233,0.2623238610390022
1234,0.25594603635723523
1235,-0.03764955213724441
1236,0.06404509328586272
1237,0.4641765336300647
1238,-0.20543095148724433
1239,0.19727107760499507
1240,0.04630409301796945
1241,-0.30046481055531693
1242,0.14259353217337534
1243,-0.07281197631408887
1244,-0.06920730485740201
1245,0.34393587804549597
1246,-0.1952841165226591
1247,0.13195315719111278
1248,-0.006195066886800049
1249,0.06416471694186399
1250,-0.09563476698128781
1251,-0.18835414893324653
1252,0.060296049344765734
1253,-0.13978987785251995
1254,-0.2017848844794763
1255,0.26431010747539396
1256,0.14473775433296776
1257,0.02616492429540962
1258,-0.25520024557268606
1259,-0.01130024126211815
1260,-0.2278830252692261
1261,0.19622603054897603
1262,0.1710154698864219
1263,-0.17377893701152392
1264,-0.1460822042358334
1265,0.33471885604013707
1266,0.041091658084160265
1267,-0.10386250793014984
1268,0.34855961844966465
1269,-0.13473586246341274
1270,-0.030976559748205013
1271,0.2976844016666851
1272,0.23597163945735744
1273,-0.10480886384454102
1274,0.06022490861282481
1275,0.08885307804685194
1276,0.21933100859899834
1277,-0.2347951719152368
1278,-0.06037889454512779
1279,0.013634691603220617
1280,-0.3075116766989847
1281,0.11253547219459747
1282,-0.1492427496315738
1283,0.02513600698069851
1284,-0.18683303575136279
1285,0.26261060262342717
1286,0.10520142746007188
1287,-0.29476066947466784
1288,0.07581712418698672
1289,-0.02545192651344763
1290,-0.18378654948752526
1291,-0.1878446852298108
1292,-0.17187192791205597
1293,-0.49042625914818316
1294,-0.6261090448227211
1295,-0.4358654121391359
1296,0.0025223098936777433
1297,-0.8459680645668053
1298,-0.0961796349672408
1299,-0.39444167592949597
1300,-0.09053241664133616
1301,-0.2934383002927916
1302,-0.3425921318296261
1303,-0.3161058749550465
1304,-0.10013838330317437
1305,-0.01627432522019312
1306,-0.07730074021243372
1307,-0.08333178154039711
1308,0.09619864042966952
1309,-0.06051727509299987
1310,-0.4489421291927993
1311,-0.0695243882818346
1312,-0.09770881106068074
1313,-0.2883133551427708
1314,-0.023792179857879958
1315,0.13578663732253293
1316,-0.04414370330028383
1317,-0.21672302935578447
1318,0.01071902072144848
1319,0.026613250590552084
1320,0.14116311608114884
1321,0.14544377339699555
1322,0.15122452274905562
1323,0.2774383321528546
1324,0.3203854401054107
1325,-0.2616882535129683
1326,-0.13435710732788664
1327,-0.06643592954518418
1328,-0.19989715054479262
1329,-0.06316011770235885
1330,-0.24091231007877667
1331,-0.06443043555744232
1332,-0.09484359261744224
1333,0.028086894757964664
1334,0.1639297722845674
1335,0.003281485585139521
1336,0.16766589362356843
1337,-0.33430763472585046
1338,-0.12019876815392294
1339,-0.2615773271383901
1340,0.1375656044033695
1341,0.1792046370405478
1342,-0.2452348312424375
1343,-0.06066941864531117
1344,-0.030261864267096428
1345,-0.4314743519182054
1346,-0.019097878399915835
1347,-0.09926859789593401
1348,0.0646468636800579
1349,-0.06722208517276318
1350,-0.29700841558027147
1351,0.16453880063920057
1352,-0.2669614140168095
1353,-0.1549906902457483
1354,-0.3589983422948473
1355,-0.15250354012248035
1356,-0.2558470678825513
1357,0.2825971825161302
1358,-0.1830532337561488
1359,-0.06978198609820918
1360,0.24729921580019365
1361,0.16671747330023123
1362,-0.14969778170880677
1363,-0.17530656273225897
1364,-0.21548166617111253
1365,-0.21718993850725354
1366,-0.23595941328149905
1367,0.29995002942385884
1368,-0.18964832713344304
1369,-0.06509988462506211
1370,-0.03907974529017899
1371,0.011871321187491013
1372,0.27196210486297456
1373,-0.0008634909910316679
1374,0.06471069151515074
1375,0.0982416519684497
1376,-0.1332105741454397
1377,0.043601766412903586
1378,0.1934078857109025
1379,0.008514362678755383
1380,-0.2523921082582907
1381,-0.08892933207784637
1382,-0.33861864209980386
1383,-0.2425004867884608
1384,-0.0679408599183553
1385,0.029408083363471782
1386,-0.10515442141597653
1387,0.20164731687151782
1388,-0.16143457756895696
1389,0.1782544541936888
1390,-0.17481459695027812
1391,-0.422233181384299
1392,0.13793797620495152
1393,-0.24216593203205772
1394,-0.3441422267739185
1395,0.030879239036560868
1396,-0.2446121357196258
1397,-0.10107618768230342
1398,0.045884983427478154
1399,0.07243895228950059
1400,0.27054370251837945
1401,0.10854182479262864
1402,0.11738023312265078
1403,-0.20166483169362337
1404,-0.2489332701186715
1405,-0.3101457074591565
1406,-0.11744625595963676
1407,-0.11165490858904192
1408,-0.20652196603448836
1409,-0.36914663611878673
1410,-0.3766194397233722
1411,-0.1510732693768162
1412,-0.2465973911165289
1413,-0.22332735355870348
1414,-0.20145968558705718
1415,-0.07048565652865335
1416,-0.021292687141116318
1417,0.13492398620278223
1418,0.03117349557356519
1419,-0.35301254800118187
1420,0.04353944630762996
1421,-0.2894839795009112
1422,0.12591386410017336
1423,0.0028340845384864366
1424,0.19633455360583696
1425,-0.08067364606555216
1426,-0.0029063519326513187
1427,-0.08796898766040329
1428,-0.12186424882450275
1429,-0.11522368034671437
1430,-0.026716729686761198
1431,-0.03070211423764846
1432,-0.03178818437810449
1433,-0.1070003312097505
1434,-0.08123165636431473
1435,0.06556680392293579
1436,-0.26612360976767846
1437,0.014960395351492295
1438,0.22974457934897252
1439,-0.36129848716570834
1440,-0.08904202267029504
1441,-0.04210285862525609
1442,-0.40976324508303286
1443,-0.3021697491841042
1444,0.11111600112529274
1445,0.14286518654730784
1446,-0.0073312840611095
1447,0.14629930838552063
1448,0.039081635050708385
1449,0.27057937375504615
1450,-0.24951510863585646
1451,0.09415801300188598
1452,-0.4765429091265485
1453,-0.08113160940411035
1454,-0.4264801402636955
1455,0.1260910630711205
1456,-0.20722151089623075
1457,-0.19419216847707332
1458,-0.025312548558627412
1459,0.14364574097332827
1460,0.007451224525892641
1461,-0.2791257503422244
1462,0.30635738126515477
1463,-0.017350404746101944
1464,-0.07825725281007401
1465,0.0107343091895018
1466,0.39226829217938963
1467,0.13467262841465732
1468,0.07877446091523055
1469,0.19868200578746809
1470,0.21192876889483614
1471,0.3245139641684496
1472,-0.04064652472703223
1473,0.11000032263379289
1474,-0.06721310751933984
1475,-0.21598690039141744
1476,0.09500527304263073
1477,0.18465469853751237
1478,0.3987827721021535
1479,0.41793188836909323
1480,-0.13108573161430215
1481,-0.11693403909538347
1482,0.09401338521831448
1483,0.18155817318904255
1484,0.1854677567207741
1485,0.08258805673949965
1486,0.15728340333833124
1487,0.2322027650110261
1488,0.010630554731172026
1489,-0.057759393382331936
1490,0.10377839236980613
1491,-0.11128573023599131
1492,0.0220458143941773
1493,0.18651907317445016
1494,0.05162453485382201
1495,0.36752991301735705
1496,-0.16453913195253378
1497,-0.22538853924932845
1498,0.0347055917264143
1499,-0.18204644301027884
1500,0.06202882329270665
1501,0.14542482263142986
1502,0.10127269430983787
1503,-0.1392409178331473
1504,-0.022815380351161707
1505,0.30486859391439936
1506,0.12176067791676815
1507,-0.04697594547108608
1508,0.2959058442558966
1509,0.07994061770569161
1510,0.184778517427592
1511,0.16483444812112502
1512,-0.04337527727995116
1513,0.22088387784226526
1514,-0.005501480397787972
1515,-0.009470553490348976
1516,0.04246744305325478
1517,0.36996120227780693
1518,0.20312401306188121
1519,0.3817919286804994
1520,0.22543299045901755
1521,0.18745610919463118
1522,0.004458217418356725
1523,-0.2172959621226429
1524,-0.10430913321141588
1525,0.03438634030234411
1526,0.1276143150821092
1527,0.24908178864622066
1528,0.14418065577560846
1529,0.13932745368936317
1530,0.24942694745644545
1531,0.274026088896143
1532,0.25585964878876943
1533,0.04125444395980793
1534,-0.13978322969756718
1535,0.06687632349669315
1536,0.2081565594992405
1537,0.12827604473269716
1538,-0.25862938676447556
1539,-0.09364978877787067
1540,0.13064648958254566
1541,0.14680638525125467
1542,0.3298694283808157
1543,0.3880929238335771
1544,-0.1964887664413748
1545,-0.15464775529581054
1546,-0.07987862394978151
1547,0.29272006169955134
1548,0.2994081202608001
1549,-0.03922116045982982
1550,-0.2745207621764294
1551,0.3077144564348444
1552,0.44909132079754954
1553,-0.030157208782021883
1554,-0.027685684784948705
1555,-0.24505397346563385
1556,0.1688464533052123
1557,-0.10044106775804984
1558,-0.13952607340987733
1559,0.11150149402728893
1560,0.4230187250926747
1561,0.08501094477666893
1562,0.0663393868746045
1563,-0.2759070187857269
1564,0.04550639100225773
1565,0.08174845804266617
1566,-0.29772127233202106
1567,-0.8584237673630923
1568,-0.558080005602207
1569,-0.17600805513198026
1570,0.009082731825561297
1571,0.24657561275433437
1572,-0.12101614708033992
1573,0.4577332096901703
1574,0.30914813661584617
1575,-0.014831317188750859
1576,-0.008778295988065565
1577,-0.16953790953787262
1578,-0.0794593241927366
1579,-0.2370258486055441
1580,-0.07583438716182656
1581,0.2389071441349664
1582,0.4464550621864287
1583,0.20454325418203112
1584,0.06739785519270924
1585,0.10799314548252426
1586,0.201219776819606
1587,0.14152931903018207
1588,-0.008666539727062883
1589,0.17081924313377073
1590,0.3032996599090385
1591,0.07721698227711116
1592,0.17991858645126158
1593,-0.06690538293695703
1594,-0.04422923383852151
1595,0.10524735270444552
1596,0.14329175913136538
1597,-0.16972418260167643
1598,0.23281320821092422
1599,0.15046278164428095
1600,-0.07536351136283947
1601,0.040770447546467636
1602,0.033559184058514546
1603,0.2035556732732715
1604,0.4468531031146128
1605,0.10762457128809899
1606,0.02032128132100297
1607,0.05840795972999224
1608,0.0840631808407366
1609,-0.10792604562319497
1610,0.19864261047440834
1611,-0.18100949744553674
1612,-0.11614838771353675
1613,-0.30073007592777223
1614,0.21914788300003707
1615,-0.035717702529357354
1616,0.006529224753313301
1617,0.041643675890270515
1618,0.21640890744756547
1619,0.04844333132546197
1620,0.42004888797472617
1621,0.26091892041949905
1622,0.2055506613843754
1623,0.24773659640042922
1624,0.005785339739237116
1625,-0.05095673214311702
1626,-0.1523091303044719
1627,-0.23144847267584368
1628,0.08997723215865072
1629,0.4300128201276223
1630,-0.05702450256016611
1631,0.24664325480050486
1632,-0.13195782027364444
1633,0.13733289434003204
1634,-0.06880176664674487
1635,0.03541670108513095
1636,0.24659245745517033
1637,-0.04108657663862125
1638,0.3223966943885941
1639,0.17015218315447278
1640,-0.0031874440748964616
1641,0.5644470880239574
1642,0.30975950014581954
1643,0.389330634440336
1644,0.09078705503357476
1645,-0.07089623057184369
1646,0.10334113598899108
1647,0.04186000642812182
1648,0.0731999276386528
1649,0.14701305133199583
1650,0.3077354980592588
1651,0.10339114853355724
1652,0.06442229361744722
1653,-0.15735749864184356
1654,0.2157838404162309
1655,-0.24887608712038123
1656,-0.15775465830154722
1657,0.1239260402315292
1658,0.1315124430161898
1659,0.23469583910400793
1660,-0.029653751444822518
1661,-0.287440338824803
1662,-0.24147262252833634
1663,-0.19743466840853863
1664,-0.3000473112436737
1665,0.05044567813467893
1666,0.007911569686697817
1667,0.31348089902484766
1668,0.3083694684632228
1669,0.35229597301536764
1670,0.2272971598000808
1671,0.2431105997471974
1672,0.09238693080082605
1673,0.4606152855628878
1674,0.18610999133176165
1675,0.06402451230882278
1676,0.06542732380190586
1677,-0.12958667617741781
1678,0.0749452315132384
1679,0.04825958354991222
1680,0.06863762468492318
1681,-0.05633616785561735
1682,-0.16757375016950782
1683,0.06745484759132125
1684,-0.23931876363910476
1685,-0.09142951323603477
1686,-0.30884256077716543
1687,-0.08005215754215378
1688,0.18098024119257694
1689,-0.1278141544286484
1690,-0.023527906501888296
1691,-0.0006467781733245914
1692,0.1991378366176999
1693,-0.004035183301020595
1694,0.1381690147437098
1695,-0.05018179773262155
1696,-0.06591149837111132
1697,0.09432640740117293
1698,0.2114935159683391
1699,0.01644500233569879
1700,0.026682639621487425
1701,-0.181174075778328
1702,0.3436212316458658
1703,-0.13096023168159476
1704,0.030397720391061256
1705,0.16677746152446815
1706,-0.1282745684566109
1707,0.031244767426617415
1708,-0.05563001874717166
1709,-0.37059387241814434
1710,-0.08296136448204905
1711,0.08566450815147952
1712,-0.05806959391577493
1713,-0.2333112743121113
1714,-0.05948600142696492
1715,0.04148400351742154
1716,-0.20341304778894376
1717,0.07848733057566548
1718,0.13686223000034659
1719,-0.18392161504316817
1720,-0.17916134638356418
1721,-0.10779879495916589
1722,0.1495511390755624
1723,0.2957679873136634
1724,0.0499641920033298
1725,0.019638484610684515
1726,0.02409312910525152
1727,-0.15823999162550884
1728,-0.05044425649772499
1729,0.10720610852187562
1730,-0.29832214203483787
1731,0.21536420556162916
1732,0.07887953647628976
1733,0.34162835500521993
1734,0.31399189560925045
1735,0.20982091078122522
1736,-0.129090713746578
1737,-0.26600450197148007
1738,-0.11056247572462397
1739,-0.2806733403019148
1740,-0.3198203544426228
1741,-0.06280353540646111
1742,-0.07644224394575794
1743,0.11805018183801153
1744,0.26075660567707715
1745,0.01380262200435034
1746,0.047683545050974274
1747,0.21359147880867013
1748,-0.08504655351521606
1749,-0.27067871484168826
1750,-0.2140457966432674
1751,-0.027013856332994024
1752,0.04136708133645506
1753,0.11963684108748396
1754,-0.048528670621792
1755,-0.13346135775901935
1756,0.0475146046511572
1757,0.022403286317825177
1758,0.1076674692308508
1759,0.30809585256946015
1760,-0.033017110344012224
1761,0.04812910539207316
1762,0.011009436250821736
1763,0.12437214805909491
1764,0.17075232687214204
1765,-0.15405719513352878
1766,-0.27456605606486484
1767,0.04330955728681474
1768,0.2715310075106139
1769,-0.01881297590498221
1770,0.35426254967397064
1771,0.058929903565655195
1772,-0.01415469146479964
1773,0.07419793796266383
1774,-0.03180180583076542
1775,0.19381669384616096
1776,0.06483224238567686
1777,0.3295021865176224
1778,0.17938783469803177
1779,0.11782864199076215
1780,0.09685204417581517
1781,-0.0069405386302729966
1782,-0.0631312249599425
1783,0.3060206009440165
1784,0.13938409007079144
1785,0.026309909141064125
1786,0.047834463958144724
1787,-0.20300203745142298
1788,-0.04597325809302433
1789,-0.26071431450925253
1790,-0.4196208131334789
1791,0.17009983770944537
1792,-0.1684203508988471
1793,-0.10847006379221469
1794,-0.10915324102538548
1795,0.4542100858629876
1796,-0.15025069310281225
1797,-0.10664739756083108
1798,-0.18941578076064225
1799,-0.04691874404574037
1800,0.002748020610475521
1801,0.323530321587862
1802,0.26885820438939767
1803,-0.07351426534689054
1804,-0.04029352750231219
1805,0.2731651815648508
1806,-0.40814198594846296
1807,0.0828850801534653
1808,-0.04914035091492508
1809,0.03215172840459424
1810,0.19051056198923177
1811,-0.19538773793919617
1812,0.21786567479355945
1813,-0.16626368555272464
1814,-0.19368043691023296
1815,0.15918145573193954
1816,-0.1322560119918208
1817,-0.09549805790429033
1818,-0.0881762290849295
1819,-0.16944443708345602
1820,-0.22377723206505884
1821,0.21088701293198397
1822,0.08629141145442176
1823,-0.2158812056589845
1824,0.000644600731261491
1825,0.11183277626230392
1826,0.07202519064769586
1827,0.5786629965214658
1828,-0.08959769962587405
1829,0.1792384249856136
1830,-0.16644573747207314
1831,0.06319266947870616
1832,0.3357504527406894
1833,0.37963258890394247
